timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-24T15:18:10,codecarbon,3d3fc160-c0cf-482a-b943-d40b13878d10,0.0033826828002929,6.720460732858832e-09,1.9867250728554222e-06,42.5,0.0,4.281216144561768,3.5020046763949934e-08,0,9.197834579784587e-10,3.5939830221928384e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:21:26,codecarbon,2a8d3ed2-1859-4e19-91c3-683b5b8377ef,0.0034804344177246,6.8683924381595465e-09,1.9734296394672103e-06,42.5,0.0,4.281216144561768,3.574623001946344e-08,0,9.84712684820958e-10,3.673094270428439e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:21:37,codecarbon,f4d135bd-bb3c-4687-810e-67e856f646d3,0.0031797885894775,6.190081902808417e-09,1.946696054980652e-06,42.5,0.0,4.281216144561768,3.245870272318522e-08,0,6.44755728558266e-10,3.3103458451743485e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:33:50,codecarbon,1f6012b3-5749-4775-b59f-fcd9d04e0bdf,0.0031929016113281,6.4787480369915695e-09,2.029109827251037e-06,42.5,0.0,4.281216144561768,3.370841344197591e-08,0,9.38780218670369e-10,3.464719366064628e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:35:12,codecarbon,c00d730c-ca11-4e29-9c3a-a6dc1d5083b5,0.0039200782775878,7.581094363353926e-09,1.9339140258236724e-06,42.5,0.0,4.281216144561768,3.966424200269911e-08,0,8.781039979529245e-10,4.0542346000652034e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:40:16,codecarbon,ee77be81-2bd2-4aee-89f6-39d5c7787a94,0.003803014755249,7.658335761878921e-09,2.013753891253953e-06,42.5,0.0,4.281216144561768,3.990067376030816e-08,0,1.0547455190135226e-09,4.0955419279321684e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:41:09,codecarbon,107a693c-91ed-469b-a2b9-6bf3f8d60eb5,0.003725528717041,7.549401963157747e-09,2.0263974690695247e-06,42.5,0.0,4.281216144561768,3.9346184995439326e-08,0,1.0266756785881628e-09,4.037286067402748e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:46:59,codecarbon,896516db-0800-4c10-8d18-af13fdaa83f5,0.0015864372253417,3.175096756069813e-09,2.001400815204485e-06,42.5,0.0,4.281216144561768,1.6578369670444064e-08,0,4.0148377820514714e-10,1.6979853448649212e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:47:29,codecarbon,6542311f-296c-40d0-b97e-152f15767d62,0.0035574436187744,6.7579835122494875e-09,1.899674102095173e-06,42.5,0.0,4.281216144561768,3.5262107849121095e-08,0,8.78387531694594e-10,3.614049538081569e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:48:18,codecarbon,6e2d944d-67fe-4e6a-b920-e1cae4dce2d7,0.0033326148986816,6.5455978139580205e-09,1.9641026680122607e-06,42.5,0.0,4.281216144561768,3.4215052922566735e-08,0,7.896414705517904e-10,3.5004694393118536e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:49:51,codecarbon,a867783a-96d9-4494-8733-8602c3792aae,0.0038058757781982,7.375610467418312e-09,1.9379535479505417e-06,42.5,0.0,4.281216144561768,3.868755367067125e-08,0,7.559009552930245e-10,3.944345462596428e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:54:06,codecarbon,b4ed97db-9df9-44c7-be11-95da780bb3ad,0.0011045932769775,2.220985898320293e-09,2.0106820715019208e-06,42.5,0.0,4.281216144561768,1.1590785450405546e-08,0,2.8665261282867504e-10,1.187743806323422e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T15:58:47,codecarbon,bdad3f09-2c6f-4613-807f-48bfec21227d,0.0040233135223388,8.140236316046867e-09,2.023266710597964e-06,42.5,0.0,4.281216144561768,4.247609111997816e-08,0,1.0564467214635442e-09,4.3532537841441714e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:11:00,codecarbon,ae3e66a7-75a4-4244-b7c0-e9e599dcc777,0.0024840831756591,5.0997227353332485e-09,2.052959733918724e-06,42.5,0.0,4.281216144561768,2.6460654205746133e-08,0,8.117571024020739e-10,2.72724113081482e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:19:45,codecarbon,613c3ab2-45e5-4367-86c0-7ef1aea4e8b1,0.0038516521453857,7.444845508547776e-09,1.932896644746764e-06,42.5,0.0,4.281216144561768,3.880858421325684e-08,0,1.0051271142212195e-09,3.9813711327478064e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:19:55,codecarbon,613c3ab2-45e5-4367-86c0-7ef1aea4e8b1,9.512295246124268,2.3110717798863222e-05,2.429562708146549e-06,42.5,0.0,4.281216144561768,0.0001122852921485,0,1.1306721407408137e-05,0.0001235920135559,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:20:24,codecarbon,5079578b-4b16-4220-a814-f77caa09d75d,0.0031590461730957,6.158499963140307e-09,1.94948083240749e-06,42.5,0.0,4.281216144561768,3.225323226716784e-08,0,6.81331581233735e-10,3.2934563848401574e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:21:12,codecarbon,df1f49e4-e0e8-4100-b1eb-281a837671d7,0.0037953853607177,7.28657187950596e-09,1.9198503411331974e-06,42.5,0.0,4.281216144561768,3.820061683654785e-08,0,7.666752374764958e-10,3.896729207402436e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:22:04,codecarbon,0ea50518-f4c4-4f9a-bd05-aaab9769e975,0.002500295639038,4.725333326158511e-09,1.8899098380127728e-06,42.5,0.0,4.281216144561768,2.4664898713429772e-08,0,6.05344538466094e-10,2.5270243251895864e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:22:29,codecarbon,67357173-5b15-41cd-b83a-f158f7077ee7,0.0041539669036865,8.303175044213606e-09,1.9988544051337488e-06,42.5,0.0,4.281216144561768,4.350907272762724e-08,0,8.948324887114724e-10,4.44039052163387e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:22:48,codecarbon,2f9322f6-a3bf-4a44-9a86-1489e192245f,0.0030891895294189,6.098905449659277e-09,1.97427363765746e-06,42.5,0.0,4.281216144561768,3.1907028622097443e-08,0,7.08834354175754e-10,3.26158629762732e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:22:58,codecarbon,9a2412c4-2eb3-424f-979b-8711235143ed,0.0015757083892822,3.218855836685187e-09,2.042799199762752e-06,42.5,0.0,4.281216144561768,1.6719102859497072e-08,0,4.94766379214676e-10,1.7213869238711747e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:30:26,codecarbon,75c74330-f266-4f69-8503-1933a54b7fe2,0.0038976669311523,7.410168061733541e-09,1.9011804221923928e-06,42.5,0.0,4.281216144561768,3.86565923690796e-08,0,9.71670132704124e-10,3.962826250178372e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:30:26,codecarbon,75c74330-f266-4f69-8503-1933a54b7fe2,0.0299749374389648,7.04259286316312e-08,2.349493765417623e-06,42.5,0.0,4.281216144561768,3.453986512290107e-07,0,3.1226705105117015e-08,3.766253563341277e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:32:14,codecarbon,26b28fde-ef5b-436a-8305-4fa077534b68,0.0018136501312255,3.572667435460566e-09,1.9698768654163262e-06,42.5,0.0,4.281216144561768,1.8751290109422472e-08,0,3.5470071082954747e-10,1.910599082025202e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:32:14,codecarbon,26b28fde-ef5b-436a-8305-4fa077534b68,0.0201749801635742,4.6431076657777774e-08,2.3014187018438185e-06,42.5,0.0,4.281216144561768,2.276894119050768e-07,0,2.0615738356847642e-08,2.483051502619244e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:11,codecarbon,ea98ebfa-853c-4770-9a02-4d5a85c05d74,0.0035734176635742,6.952112060910009e-09,1.945507834635915e-06,42.5,0.0,4.281216144561768,3.643863730960422e-08,0,7.400230657594876e-10,3.7178660375363705e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:11,codecarbon,ea98ebfa-853c-4770-9a02-4d5a85c05d74,0.0282857418060302,6.669130338010157e-08,2.357771057850905e-06,42.5,0.0,4.281216144561768,3.271005219883389e-07,0,2.955272189429556e-08,3.5665324388263445e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:40,codecarbon,e9082c3e-abf3-4bff-af5e-c4e66ad91115,0.0030062198638916,5.920572573098405e-09,1.969440972768414e-06,42.5,0.0,4.281216144561768,3.1003521548377144e-08,0,6.58648881900111e-10,3.1662170430277256e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:40,codecarbon,e9082c3e-abf3-4bff-af5e-c4e66ad91115,0.02050638198852539,4.8105065157554584e-08,2.3458582398627116e-06,42.5,0.0,4.281216144561768,2.3635013235939872e-07,0,2.090721104328471e-08,2.5725734340268345e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498047,machine,N,1.0
